Year,Municipio,Nacionalidad,GeoCode,Value
2020,Vegas del Genil,Magreb,A18911,0.34
2020,Cuevas del Campo,Magreb,A18912,0.46
2020,Zagra,Magreb,A18913,6.55
2020,Valderrubio,Magreb,A18914,0.0
2020,Domingo Pérez de Granada,Magreb,A18915,1.48
2020,Torrenueva Costa,Magreb,A18916,5.69
2020,Alájar,Magreb,A21001,0.0
2020,Aljaraque,Magreb,A21002,0.19
2020,"Almendro, El",Magreb,A21003,0.24
2020,Almonaster la Real,Magreb,A21004,0.06
2020,Almonte,Magreb,A21005,4.45
2020,Alosno,Magreb,A21006,1.83
2020,Aracena,Magreb,A21007,0.25
2020,Aroche,Magreb,A21008,0.16
2020,Arroyomolinos de León,Magreb,A21009,0.0
2020,Ayamonte,Magreb,A21010,1.92
2020,Beas,Magreb,A21011,1.98
2020,Berrocal,Magreb,A21012,0.0
2020,Bollullos Par del Condado,Magreb,A21013,3.17
2020,Bonares,Magreb,A21014,5.26
2020,Cabezas Rubias,Magreb,A21015,0.28
2020,Cala,Magreb,A21016,0.26
2020,Calañas,Magreb,A21017,0.36
2020,"Campillo, El",Magreb,A21018,0.35
2020,Campofrío,Magreb,A21019,0.42
2020,Cañaveral de León,Magreb,A21020,0.0
2020,Cartaya,Magreb,A21021,9.64
2020,Castaño del Robledo,Magreb,A21022,0.44
2020,"Cerro de Andévalo, El",Magreb,A21023,0.0
2020,Corteconcepción,Magreb,A21024,0.75
2020,Cortegana,Magreb,A21025,0.11
2020,Cortelazor,Magreb,A21026,0.0
2020,Cumbres de Enmedio,Magreb,A21027,5.88
2020,Cumbres de San Bartolomé,Magreb,A21028,0.0
2020,Cumbres Mayores,Magreb,A21029,0.0
2020,Chucena,Magreb,A21030,0.36
2020,Encinasola,Magreb,A21031,0.0
2020,Escacena del Campo,Magreb,A21032,1.05
2020,Fuenteheridos,Magreb,A21033,0.0
2020,Galaroza,Magreb,A21034,0.0
2020,Gibraleón,Magreb,A21035,0.88
2020,"Granada de Río-Tinto, La",Magreb,A21036,0.0
2020,"Granado, El",Magreb,A21037,0.38
2020,Higuera de la Sierra,Magreb,A21038,0.39
2020,Hinojales,Magreb,A21039,0.0
2020,Hinojos,Magreb,A21040,2.55
2020,Huelva,Magreb,A21041,0.93
2020,Isla Cristina,Magreb,A21042,3.31
2020,Jabugo,Magreb,A21043,0.04
2020,Lepe,Magreb,A21044,4.43
2020,Linares de la Sierra,Magreb,A21045,0.0
2020,Lucena del Puerto,Magreb,A21046,13.98
2020,Manzanilla,Magreb,A21047,0.33
2020,"Marines, Los",Magreb,A21048,0.0
2020,Minas de Riotinto,Magreb,A21049,0.08
2020,Moguer,Magreb,A21050,10.56
2020,"Nava, La",Magreb,A21051,0.0
2020,Nerva,Magreb,A21052,0.52
2020,Niebla,Magreb,A21053,1.85
2020,"Palma del Condado, La",Magreb,A21054,1.48
2020,Palos de la Frontera,Magreb,A21055,5.84
2020,Paterna del Campo,Magreb,A21056,0.46
2020,Paymogo,Magreb,A21057,0.0
2020,Puebla de Guzmán,Magreb,A21058,0.23
2020,Puerto Moral,Magreb,A21059,0.36
2020,Punta Umbría,Magreb,A21060,1.07
2020,Rociana del Condado,Magreb,A21061,8.87
2020,Rosal de la Frontera,Magreb,A21062,0.35
2020,San Bartolomé de la Torre,Magreb,A21063,2.47
2020,San Juan del Puerto,Magreb,A21064,4.54
2020,Sanlúcar de Guadiana,Magreb,A21065,0.5
2020,San Silvestre de Guzmán,Magreb,A21066,1.63
2020,Santa Ana la Real,Magreb,A21067,0.0
2020,Santa Bárbara de Casa,Magreb,A21068,0.0
2020,Santa Olalla del Cala,Magreb,A21069,0.2
2020,Trigueros,Magreb,A21070,1.06
2020,Valdelarco,Magreb,A21071,0.0
2020,Valverde del Camino,Magreb,A21072,0.39
2020,Villablanca,Magreb,A21073,2.6
2020,Villalba del Alcor,Magreb,A21074,0.45
2020,Villanueva de las Cruces,Magreb,A21075,0.0
2020,Villanueva de los Castillejos,Magreb,A21076,1.49
2020,Villarrasa,Magreb,A21077,2.17
2020,Zalamea la Real,Magreb,A21078,0.03
2020,Zufre,Magreb,A21079,0.13
2020,"Zarza-Perrunal, La",Magreb,A21902,0.0
2020,Albanchez de Mágina,Magreb,A23001,0.89
2020,Alcalá la Real,Magreb,A23002,0.92
2020,Alcaudete,Magreb,A23003,0.24
2020,Aldeaquemada,Magreb,A23004,0.21
2020,Andújar,Magreb,A23005,0.45
2020,Arjona,Magreb,A23006,0.25
2020,Arjonilla,Magreb,A23007,0.42
2020,Arquillos,Magreb,A23008,1.16
2020,Baeza,Magreb,A23009,1.68
2020,Bailén,Magreb,A23010,0.43
2020,Baños de la Encina,Magreb,A23011,0.08
2020,Beas de Segura,Magreb,A23012,5.31
2020,Begíjar,Magreb,A23014,0.17
2020,Bélmez de la Moraleda,Magreb,A23015,2.74
2020,Benatae,Magreb,A23016,0.9
2020,Cabra del Santo Cristo,Magreb,A23017,0.28
2020,Cambil,Magreb,A23018,1.9
2020,Campillo de Arenas,Magreb,A23019,1.31
2020,Canena,Magreb,A23020,1.98
2020,Carboneros,Magreb,A23021,0.17
2020,"Carolina, La",Magreb,A23024,0.19
2020,Castellar,Magreb,A23025,0.82
2020,Castillo de Locubín,Magreb,A23026,0.15
2020,Cazalilla,Magreb,A23027,0.0
2020,Cazorla,Magreb,A23028,0.67
2020,Chiclana de Segura,Magreb,A23029,2.83
2020,Chilluévar,Magreb,A23030,0.14
2020,Escañuela,Magreb,A23031,1.06
2020,Espeluy,Magreb,A23032,0.48
2020,Frailes,Magreb,A23033,0.0
2020,Fuensanta de Martos,Magreb,A23034,0.66
2020,Fuerte del Rey,Magreb,A23035,1.7
2020,Génave,Magreb,A23037,0.68
2020,"Guardia de Jaén, La",Magreb,A23038,0.38
2020,Guarromán,Magreb,A23039,1.72
2020,Lahiguera,Magreb,A23040,0.42
2020,Higuera de Calatrava,Magreb,A23041,3.09
2020,Hinojares,Magreb,A23042,0.27
2020,Hornos,Magreb,A23043,0.17
2020,Huelma,Magreb,A23044,0.92
2020,Huesa,Magreb,A23045,0.72
2020,Ibros,Magreb,A23046,3.15
2020,"Iruela, La",Magreb,A23047,0.11
2020,Iznatoraf,Magreb,A23048,1.49
2020,Jabalquinto,Magreb,A23049,0.0
2020,Jaén,Magreb,A23050,0.54
2020,Jamilena,Magreb,A23051,0.4
2020,Jimena,Magreb,A23052,1.02
2020,Jódar,Magreb,A23053,0.16
2020,Larva,Magreb,A23054,1.05
2020,Linares,Magreb,A23055,0.69
2020,Lopera,Magreb,A23056,0.68
2020,Lupión,Magreb,A23057,0.85
2020,Mancha Real,Magreb,A23058,1.51
2020,Marmolejo,Magreb,A23059,0.31
2020,Martos,Magreb,A23060,2.3
2020,Mengíbar,Magreb,A23061,0.59
2020,Montizón,Magreb,A23062,2.96
2020,Navas de San Juan,Magreb,A23063,0.24
2020,Noalejo,Magreb,A23064,0.36
2020,Orcera,Magreb,A23065,1.79
2020,Peal de Becerro,Magreb,A23066,1.28
2020,Pegalajar,Magreb,A23067,0.7
2020,Porcuna,Magreb,A23069,1.36
2020,Pozo Alcón,Magreb,A23070,1.54
2020,Puente de Génave,Magreb,A23071,2.08
2020,"Puerta de Segura, La",Magreb,A23072,1.07
2020,Quesada,Magreb,A23073,0.9
2020,Rus,Magreb,A23074,0.28
2020,Sabiote,Magreb,A23075,0.15
2020,Santa Elena,Magreb,A23076,0.11
2020,Santiago de Calatrava,Magreb,A23077,0.0
2020,Santisteban del Puerto,Magreb,A23079,2.2
2020,Santo Tomé,Magreb,A23080,0.47
2020,Segura de la Sierra,Magreb,A23081,2.61
2020,Siles,Magreb,A23082,1.08
2020,Sorihuela del Guadalimar,Magreb,A23084,4.74
2020,Torreblascopedro,Magreb,A23085,0.24
2020,Torredelcampo,Magreb,A23086,0.47
2020,Torredonjimeno,Magreb,A23087,0.62
2020,Torreperogil,Magreb,A23088,0.51
2020,Torres,Magreb,A23090,2.26
2020,Torres de Albánchez,Magreb,A23091,0.39
2020,Úbeda,Magreb,A23092,0.66
2020,Valdepeñas de Jaén,Magreb,A23093,0.68
2020,Vilches,Magreb,A23094,1.16
2020,Villacarrillo,Magreb,A23095,2.48
2020,Villanueva de la Reina,Magreb,A23096,1.68
2020,Villanueva del Arzobispo,Magreb,A23097,4.41
2020,Villardompardo,Magreb,A23098,1.55
2020,"Villares, Los",Magreb,A23099,0.23
2020,Villarrodrigo,Magreb,A23101,1.02
2020,Cárcheles,Magreb,A23901,1.5
2020,Bedmar y Garcíez,Magreb,A23902,0.46
2020,Villatorres,Magreb,A23903,2.33
2020,Santiago-Pontones,Magreb,A23904,0.24
2020,Arroyo del Ojanco,Magreb,A23905,2.8
2020,Alameda,Magreb,A29001,1.58
2020,Alcaucín,Magreb,A29002,5.05
2020,Alfarnate,Magreb,A29003,3.0
2020,Alfarnatejo,Magreb,A29004,0.55
2020,Algarrobo,Magreb,A29005,1.88
2020,Algatocín,Magreb,A29006,0.61
2020,Alhaurín de la Torre,Magreb,A29007,0.48
2020,Alhaurín el Grande,Magreb,A29008,2.66
2020,Almáchar,Magreb,A29009,0.33
2020,Almargen,Magreb,A29010,0.41
2020,Almogía,Magreb,A29011,0.71
2020,Álora,Magreb,A29012,1.75
2020,Alozaina,Magreb,A29013,1.65
2020,Alpandeire,Magreb,A29014,0.38
2020,Antequera,Magreb,A29015,0.72
2020,Árchez,Magreb,A29016,0.26
2020,Archidona,Magreb,A29017,3.06
2020,Ardales,Magreb,A29018,0.52
2020,Arenas,Magreb,A29019,1.7
2020,Arriate,Magreb,A29020,0.34
2020,Atajate,Magreb,A29021,1.18
2020,Benadalid,Magreb,A29022,0.86
2020,Benahavís,Magreb,A29023,1.52
2020,Benalauría,Magreb,A29024,0.23
2020,Benalmádena,Magreb,A29025,2.35
2020,Benamargosa,Magreb,A29026,0.85
2020,Benamocarra,Magreb,A29027,0.82
2020,Benaoján,Magreb,A29028,0.28
2020,Benarrabá,Magreb,A29029,0.0
2020,"Borge, El",Magreb,A29030,0.22
2020,"Burgo, El",Magreb,A29031,0.28
2020,Campillos,Magreb,A29032,1.44
2020,Canillas de Aceituno,Magreb,A29033,0.95
2020,Canillas de Albaida,Magreb,A29034,2.24
2020,Cañete la Real,Magreb,A29035,0.49
2020,Carratraca,Magreb,A29036,1.62
2020,Cartajima,Magreb,A29037,0.0
2020,Cártama,Magreb,A29038,0.59
2020,Casabermeja,Magreb,A29039,2.07
2020,Casarabonela,Magreb,A29040,1.19
2020,Casares,Magreb,A29041,2.02
2020,Coín,Magreb,A29042,4.04
2020,Colmenar,Magreb,A29043,3.23
2020,Comares,Magreb,A29044,1.65
2020,Cómpeta,Magreb,A29045,2.97
2020,Cortes de la Frontera,Magreb,A29046,1.21
2020,Cuevas Bajas,Magreb,A29047,1.61
2020,Cuevas del Becerro,Magreb,A29048,0.5
2020,Cuevas de San Marcos,Magreb,A29049,1.58
2020,Cútar,Magreb,A29050,0.16
2020,Estepona,Magreb,A29051,2.63
2020,Faraján,Magreb,A29052,0.0
2020,Frigiliana,Magreb,A29053,1.93
2020,Fuengirola,Magreb,A29054,3.59
2020,Fuente de Piedra,Magreb,A29055,1.8
2020,Gaucín,Magreb,A29056,2.33
2020,Genalguacil,Magreb,A29057,0.25
2020,Guaro,Magreb,A29058,6.32
2020,Humilladero,Magreb,A29059,0.21
2020,Igualeja,Magreb,A29060,0.0
2020,Istán,Magreb,A29061,0.6
2020,Iznate,Magreb,A29062,0.55
2020,Jimera de Líbar,Magreb,A29063,1.58
2020,Jubrique,Magreb,A29064,0.57
2020,Júzcar,Magreb,A29065,0.0
2020,Macharaviaya,Magreb,A29066,0.97
2020,Málaga,Magreb,A29067,1.75
2020,Manilva,Magreb,A29068,5.0
2020,Marbella,Magreb,A29069,3.39
2020,Mijas,Magreb,A29070,3.02
2020,Moclinejo,Magreb,A29071,0.4
2020,Mollina,Magreb,A29072,1.31
2020,Monda,Magreb,A29073,6.3
2020,Montejaque,Magreb,A29074,0.0
2020,Nerja,Magreb,A29075,1.56
2020,Ojén,Magreb,A29076,3.28
2020,Parauta,Magreb,A29077,0.0
2020,Periana,Magreb,A29079,2.49
2020,Pizarra,Magreb,A29080,0.82
2020,Pujerra,Magreb,A29081,1.62
2020,Rincón de la Victoria,Magreb,A29082,0.5
2020,Riogordo,Magreb,A29083,2.61
2020,Ronda,Magreb,A29084,0.63
2020,Salares,Magreb,A29085,0.0
2020,Sayalonga,Magreb,A29086,3.0
2020,Sedella,Magreb,A29087,0.87
2020,Sierra de Yeguas,Magreb,A29088,0.33
2020,Teba,Magreb,A29089,0.37
2020,Tolox,Magreb,A29090,1.87
2020,Torrox,Magreb,A29091,4.09
2020,Totalán,Magreb,A29092,2.04
2020,Valle de Abdalajís,Magreb,A29093,0.28
2020,Vélez-Málaga,Magreb,A29094,1.84
2020,Villanueva de Algaidas,Magreb,A29095,1.37
2020,Villanueva del Rosario,Magreb,A29096,0.27
2020,Villanueva del Trabuco,Magreb,A29097,0.57
2020,Villanueva de Tapia,Magreb,A29098,0.41
2020,Viñuela,Magreb,A29099,3.55
2020,Yunquera,Magreb,A29100,1.01
2020,Torremolinos,Magreb,A29901,2.75
2020,Villanueva de la Concepción,Magreb,A29902,0.55
2020,Montecorto,Magreb,A29903,0.0
2020,Serrato,Magreb,A29904,0.62
2020,Aguadulce,Magreb,A41001,0.59
2020,Alanís,Magreb,A41002,0.41
2020,Albaida del Aljarafe,Magreb,A41003,0.41
2020,Alcalá de Guadaíra,Magreb,A41004,0.37
2020,Alcalá del Río,Magreb,A41005,0.21
2020,Alcolea del Río,Magreb,A41006,0.18
2020,"Algaba, La",Magreb,A41007,0.42
2020,Algámitas,Magreb,A41008,0.32
2020,Almadén de la Plata,Magreb,A41009,0.08
2020,Almensilla,Magreb,A41010,0.31
2020,Arahal,Magreb,A41011,0.29
2020,Aznalcázar,Magreb,A41012,2.48
2020,Aznalcóllar,Magreb,A41013,0.87
2020,Badolatosa,Magreb,A41014,0.23
2020,Benacazón,Magreb,A41015,0.44
2020,Bollullos de la Mitación,Magreb,A41016,0.38
2020,Bormujos,Magreb,A41017,0.46
2020,Brenes,Magreb,A41018,1.27
2020,Burguillos,Magreb,A41019,1.08
2020,"Cabezas de San Juan, Las",Magreb,A41020,0.53
2020,Camas,Magreb,A41021,0.89
2020,"Campana, La",Magreb,A41022,0.57
2020,Cantillana,Magreb,A41023,0.38
2020,Carmona,Magreb,A41024,0.54
2020,Carrión de los Céspedes,Magreb,A41025,1.3
2020,Casariche,Magreb,A41026,1.07
2020,Castilblanco de los Arroyos,Magreb,A41027,0.65
2020,Castilleja de Guzmán,Magreb,A41028,0.07
2020,Castilleja de la Cuesta,Magreb,A41029,0.87
2020,Castilleja del Campo,Magreb,A41030,1.25
2020,"Castillo de las Guardas, El",Magreb,A41031,1.84
2020,Cazalla de la Sierra,Magreb,A41032,0.26
2020,Constantina,Magreb,A41033,0.27
2020,Coria del Río,Magreb,A41034,0.82
2020,Coripe,Magreb,A41035,0.0
2020,"Coronil, El",Magreb,A41036,0.98
2020,"Corrales, Los",Magreb,A41037,0.66
2020,Dos Hermanas,Magreb,A41038,0.36
2020,Écija,Magreb,A41039,0.1
2020,Espartinas,Magreb,A41040,0.3
2020,Estepa,Magreb,A41041,1.31
2020,Fuentes de Andalucía,Magreb,A41042,0.8
2020,"Garrobo, El",Magreb,A41043,0.0
2020,Gelves,Magreb,A41044,0.31
2020,Gerena,Magreb,A41045,0.1
2020,Gilena,Magreb,A41046,1.15
2020,Gines,Magreb,A41047,0.32
2020,Guadalcanal,Magreb,A41048,0.38
2020,Guillena,Magreb,A41049,0.7
2020,Herrera,Magreb,A41050,0.45
2020,Huévar del Aljarafe,Magreb,A41051,0.36
2020,Lantejuela,Magreb,A41052,0.16
2020,Lebrija,Magreb,A41053,0.66
2020,Lora de Estepa,Magreb,A41054,0.46
2020,Lora del Río,Magreb,A41055,0.18
2020,"Luisiana, La",Magreb,A41056,0.28
2020,"Madroño, El",Magreb,A41057,0.0
2020,Mairena del Alcor,Magreb,A41058,0.86
2020,Mairena del Aljarafe,Magreb,A41059,0.32
2020,Marchena,Magreb,A41060,0.75
2020,Marinaleda,Magreb,A41061,0.31
2020,Martín de la Jara,Magreb,A41062,0.71
2020,"Molares, Los",Magreb,A41063,0.37
2020,Montellano,Magreb,A41064,0.34
2020,Morón de la Frontera,Magreb,A41065,0.3
2020,"Navas de la Concepción, Las",Magreb,A41066,0.26
2020,Olivares,Magreb,A41067,0.41
2020,Osuna,Magreb,A41068,0.21
2020,"Palacios y Villafranca, Los",Magreb,A41069,0.34
2020,Palomares del Río,Magreb,A41070,0.34
2020,Paradas,Magreb,A41071,0.47
2020,Pedrera,Magreb,A41072,0.29
2020,"Pedroso, El",Magreb,A41073,0.1
2020,Peñaflor,Magreb,A41074,0.27
2020,Pilas,Magreb,A41075,1.01
2020,Pruna,Magreb,A41076,0.19
2020,"Puebla de Cazalla, La",Magreb,A41077,0.87
2020,"Puebla de los Infantes, La",Magreb,A41078,0.4
2020,"Puebla del Río, La",Magreb,A41079,0.55
2020,"Real de la Jara, El",Magreb,A41080,0.74
2020,"Rinconada, La",Magreb,A41081,0.48
2020,"Roda de Andalucía, La",Magreb,A41082,0.62
2020,"Ronquillo, El",Magreb,A41083,0.22
2020,"Rubio, El",Magreb,A41084,0.09
2020,Salteras,Magreb,A41085,0.49
2020,San Juan de Aznalfarache,Magreb,A41086,1.38
2020,Sanlúcar la Mayor,Magreb,A41087,0.59
2020,San Nicolás del Puerto,Magreb,A41088,0.0
2020,Santiponce,Magreb,A41089,0.43
2020,"Saucejo, El",Magreb,A41090,0.17
2020,Sevilla,Magreb,A41091,0.77
2020,Tocina,Magreb,A41092,0.32
2020,Tomares,Magreb,A41093,0.2
2020,Umbrete,Magreb,A41094,0.28
2020,Utrera,Magreb,A41095,0.34
2020,Valencina de la Concepción,Magreb,A41096,0.24
2020,Villamanrique de la Condesa,Magreb,A41097,0.51
2020,Villanueva del Ariscal,Magreb,A41098,0.2
2020,Villanueva del Río y Minas,Magreb,A41099,0.23
2020,Villanueva de San Juan,Magreb,A41100,0.09
2020,Villaverde del Río,Magreb,A41101,0.69
2020,"Viso del Alcor, El",Magreb,A41102,1.42
2020,Cañada Rosal,Magreb,A41901,0.0
2020,Isla Mayor,Magreb,A41902,0.48
2020,"Cuervo de Sevilla, El",Magreb,A41903,1.64
2020,"Palmar de Troya, El",Magreb,A41904,0.04
2020,Abla,América del Sur,A04001,0.64
2020,Abrucena,América del Sur,A04002,0.68
2020,Adra,América del Sur,A04003,0.43
2020,Albanchez,América del Sur,A04004,0.15
2020,Alboloduy,América del Sur,A04005,0.33
2020,Albox,América del Sur,A04006,3.7
2020,Alcolea,América del Sur,A04007,0.59
2020,Alcóntar,América del Sur,A04008,2.14
2020,Alcudia de Monteagud,América del Sur,A04009,0.0
2020,Alhabia,América del Sur,A04010,0.15
2020,Alhama de Almería,América del Sur,A04011,1.16
2020,Alicún,América del Sur,A04012,0.0
2020,Almería,América del Sur,A04013,1.43
2020,Almócita,América del Sur,A04014,0.57
2020,Alsodux,América del Sur,A04015,0.0
2020,Antas,América del Sur,A04016,5.25
2020,Arboleas,América del Sur,A04017,0.67
2020,Armuña de Almanzora,América del Sur,A04018,0.33
2020,Bacares,América del Sur,A04019,1.2
2020,Bayárcal,América del Sur,A04020,0.32
2020,Bayarque,América del Sur,A04021,1.85
2020,Bédar,América del Sur,A04022,0.51
2020,Beires,América del Sur,A04023,0.0
2020,Benahadux,América del Sur,A04024,0.51
2020,Benitagla,América del Sur,A04026,0.0
2020,Benizalón,América del Sur,A04027,1.15
2020,Bentarique,América del Sur,A04028,0.0
2020,Berja,América del Sur,A04029,0.24
2020,Canjáyar,América del Sur,A04030,0.25
2020,Cantoria,América del Sur,A04031,1.69
2020,Carboneras,América del Sur,A04032,1.02
2020,Castro de Filabres,América del Sur,A04033,0.0
2020,Cóbdar,América del Sur,A04034,1.12
2020,Cuevas del Almanzora,América del Sur,A04035,2.75
2020,Chercos,América del Sur,A04036,2.35
2020,Chirivel,América del Sur,A04037,0.34
2020,Dalías,América del Sur,A04038,0.76
2020,Enix,América del Sur,A04041,1.95
2020,Felix,América del Sur,A04043,0.47
2020,Fines,América del Sur,A04044,0.86
2020,Fiñana,América del Sur,A04045,0.1
2020,Fondón,América del Sur,A04046,0.8
2020,Gádor,América del Sur,A04047,0.76
2020,"Gallardos, Los",América del Sur,A04048,3.38
2020,Garrucha,América del Sur,A04049,3.42
2020,Gérgal,América del Sur,A04050,0.83
2020,Huécija,América del Sur,A04051,0.0
2020,Huércal de Almería,América del Sur,A04052,0.88
2020,Huércal-Overa,América del Sur,A04053,2.7
2020,Íllar,América del Sur,A04054,0.25
2020,Instinción,América del Sur,A04055,0.0
2020,Laroya,América del Sur,A04056,0.0
2020,Láujar de Andarax,América del Sur,A04057,0.52
2020,Líjar,América del Sur,A04058,0.25
2020,Lubrín,América del Sur,A04059,1.38
2020,Lucainena de las Torres,América del Sur,A04060,1.77
2020,Lúcar,América del Sur,A04061,0.0
2020,Macael,América del Sur,A04062,1.15
2020,María,América del Sur,A04063,0.81
2020,Mojácar,América del Sur,A04064,2.97
2020,Nacimiento,América del Sur,A04065,2.82
2020,Níjar,América del Sur,A04066,0.71
2020,Ohanes,América del Sur,A04067,0.0
2020,Olula de Castro,América del Sur,A04068,0.0
2020,Olula del Río,América del Sur,A04069,1.25
2020,Oria,América del Sur,A04070,0.31
2020,Padules,América del Sur,A04071,0.0
2020,Partaloa,América del Sur,A04072,0.48
2020,Paterna del Río,América del Sur,A04073,1.1
2020,Pechina,América del Sur,A04074,0.49
2020,Pulpí,América del Sur,A04075,16.21
2020,Purchena,América del Sur,A04076,1.08
2020,Rágol,América del Sur,A04077,0.33
2020,Rioja,América del Sur,A04078,0.34
2020,Roquetas de Mar,América del Sur,A04079,1.79
2020,Santa Cruz de Marchena,América del Sur,A04080,0.5
2020,Santa Fe de Mondújar,América del Sur,A04081,0.65
2020,Senés,América del Sur,A04082,0.35
2020,Serón,América del Sur,A04083,0.59
2020,Sierro,América del Sur,A04084,0.26
2020,Somontín,América del Sur,A04085,0.0
2020,Sorbas,América del Sur,A04086,1.23
2020,Suflí,América del Sur,A04087,0.0
2020,Tabernas,América del Sur,A04088,1.13
2020,Taberno,América del Sur,A04089,1.75
2020,Tahal,América del Sur,A04090,1.49
2020,Terque,América del Sur,A04091,0.27
2020,Tíjola,América del Sur,A04092,1.1
2020,Turre,América del Sur,A04093,2.43
2020,Turrillas,América del Sur,A04094,1.61
2020,Uleila del Campo,América del Sur,A04095,0.49
2020,Urrácal,América del Sur,A04096,0.57
2020,Velefique,América del Sur,A04097,0.0
2020,Vélez-Blanco,América del Sur,A04098,1.01
2020,Vélez-Rubio,América del Sur,A04099,2.23
2020,Vera,América del Sur,A04100,5.64
2020,Viator,América del Sur,A04101,1.32
2020,Vícar,América del Sur,A04102,1.59
2020,Zurgena,América del Sur,A04103,1.59
2020,"Tres Villas, Las",América del Sur,A04901,0.35
2020,"Ejido, El",América del Sur,A04902,0.98
2020,"Mojonera, La",América del Sur,A04903,0.4
2020,Balanegra,América del Sur,A04904,0.45
2020,Alcalá de los Gazules,América del Sur,A11001,0.21
2020,Alcalá del Valle,América del Sur,A11002,0.28
2020,Algar,América del Sur,A11003,0.14
2020,Algeciras,América del Sur,A11004,1.21
2020,Algodonales,América del Sur,A11005,0.16
2020,Arcos de la Frontera,América del Sur,A11006,0.41
2020,Barbate,América del Sur,A11007,0.39
2020,"Barrios, Los",América del Sur,A11008,0.51
2020,Benaocaz,América del Sur,A11009,0.15
2020,Bornos,América del Sur,A11010,0.16
2020,"Bosque, El",América del Sur,A11011,0.56
2020,Cádiz,América del Sur,A11012,0.39
2020,Castellar de la Frontera,América del Sur,A11013,0.52
2020,Conil de la Frontera,América del Sur,A11014,0.72
2020,Chiclana de la Frontera,América del Sur,A11015,0.58
2020,Chipiona,América del Sur,A11016,0.3
2020,Espera,América del Sur,A11017,0.18
2020,"Gastor, El",América del Sur,A11018,0.12
2020,Grazalema,América del Sur,A11019,0.1
2020,Jerez de la Frontera,América del Sur,A11020,0.69
2020,Jimena de la Frontera,América del Sur,A11021,0.82
2020,"Línea de la Concepción, La",América del Sur,A11022,0.8
2020,Medina Sidonia,América del Sur,A11023,0.37
2020,Olvera,América del Sur,A11024,0.27
2020,Paterna de Rivera,América del Sur,A11025,0.11
2020,Prado del Rey,América del Sur,A11026,0.29
2020,"Puerto de Santa María, El",América del Sur,A11027,0.64
2020,Puerto Real,América del Sur,A11028,0.59
2020,Puerto Serrano,América del Sur,A11029,0.0
2020,Rota,América del Sur,A11030,0.7
2020,San Fernando,América del Sur,A11031,0.3
2020,Sanlúcar de Barrameda,América del Sur,A11032,0.22
2020,San Roque,América del Sur,A11033,1.47
2020,Setenil de las Bodegas,América del Sur,A11034,0.33
2020,Tarifa,América del Sur,A11035,0.83
2020,Torre Alháquime,América del Sur,A11036,0.25
2020,Trebujena,América del Sur,A11037,0.34
2020,Ubrique,América del Sur,A11038,1.0
2020,Vejer de la Frontera,América del Sur,A11039,0.26
2020,Villaluenga del Rosario,América del Sur,A11040,0.0
2020,Villamartín,América del Sur,A11041,0.24
2020,Zahara,América del Sur,A11042,0.29
2020,Benalup-Casas Viejas,América del Sur,A11901,0.26
2020,San José del Valle,América del Sur,A11902,0.07
2020,San Martín del Tesorillo,América del Sur,A11903,2.11
2020,Adamuz,América del Sur,A14001,0.19
2020,Aguilar de la Frontera,América del Sur,A14002,0.21
2020,Alcaracejos,América del Sur,A14003,0.27
2020,Almedinilla,América del Sur,A14004,0.25
2020,Almodóvar del Río,América del Sur,A14005,0.13
2020,Añora,América del Sur,A14006,0.07
2020,Baena,América del Sur,A14007,0.2
2020,Belalcázar,América del Sur,A14008,0.49
2020,Belmez,América del Sur,A14009,0.51
2020,Benamejí,América del Sur,A14010,0.18
2020,"Blázquez, Los",América del Sur,A14011,0.0
2020,Bujalance,América del Sur,A14012,0.14
2020,Cabra,América del Sur,A14013,0.31
2020,Cañete de las Torres,América del Sur,A14014,0.31
2020,Carcabuey,América del Sur,A14015,0.08
2020,Cardeña,América del Sur,A14016,0.07
2020,"Carlota, La",América del Sur,A14017,0.69
2020,"Carpio, El",América del Sur,A14018,0.18
2020,Castro del Río,América del Sur,A14019,0.12
2020,Conquista,América del Sur,A14020,0.55
2020,Córdoba,América del Sur,A14021,0.75
2020,Doña Mencía,América del Sur,A14022,0.11
2020,Dos Torres,América del Sur,A14023,0.42
2020,Encinas Reales,América del Sur,A14024,0.58
2020,Espejo,América del Sur,A14025,0.7
2020,Espiel,América del Sur,A14026,0.04
2020,Fernán-Núñez,América del Sur,A14027,0.45
2020,Fuente la Lancha,América del Sur,A14028,0.0
2020,Fuente Obejuna,América del Sur,A14029,0.29
2020,Fuente Palmera,América del Sur,A14030,0.32
2020,Fuente-Tójar,América del Sur,A14031,0.0
2020,"Granjuela, La",América del Sur,A14032,1.59
2020,Guadalcázar,América del Sur,A14033,0.58
2020,"Guijo, El",América del Sur,A14034,0.28
2020,Hinojosa del Duque,América del Sur,A14035,0.27
2020,Hornachuelos,América del Sur,A14036,0.33
2020,Iznájar,América del Sur,A14037,0.24
2020,Lucena,América del Sur,A14038,1.07
2020,Luque,América del Sur,A14039,0.1
2020,Montalbán de Córdoba,América del Sur,A14040,0.25
2020,Montemayor,América del Sur,A14041,0.29
2020,Montilla,América del Sur,A14042,0.33
2020,Montoro,América del Sur,A14043,0.12
2020,Monturque,América del Sur,A14044,0.05
2020,Moriles,América del Sur,A14045,0.11
2020,Nueva Carteya,América del Sur,A14046,0.19
