Year,Nacionalidad,Grado urbanización,Municipio,GeoCode,Value
2020,América del Sur,Zona de densidad intermedia,Almuñécar,A18017,1.18
2020,América del Sur,Zona rural,Alquife,A18018,0.52
2020,América del Sur,Zona rural,Arenas del Rey,A18020,1.84
2020,América del Sur,Ciudades,Armilla,A18021,2.17
2020,América del Sur,Zona de densidad intermedia,Atarfe,A18022,1.11
2020,América del Sur,Zona de densidad intermedia,Baza,A18023,0.74
2020,América del Sur,Zona rural,Beas de Granada,A18024,0.2
2020,América del Sur,Zona rural,Beas de Guadix,A18025,0.3
2020,América del Sur,Zona rural,Benalúa,A18027,0.3
2020,América del Sur,Zona rural,Benalúa de las Villas,A18028,0.0
2020,América del Sur,Zona rural,Benamaurel,A18029,0.66
2020,América del Sur,Zona rural,Bérchules,A18030,0.14
2020,América del Sur,Zona rural,Bubión,A18032,0.67
2020,América del Sur,Zona rural,Busquístar,A18033,0.72
2020,América del Sur,Zona rural,Cacín,A18034,0.35
2020,América del Sur,Zona rural,Cádiar,A18035,0.27
2020,América del Sur,Ciudades,Cájar,A18036,0.77
2020,América del Sur,Zona rural,Calicasas,A18037,0.63
2020,América del Sur,Zona rural,Campotéjar,A18038,0.08
2020,América del Sur,Zona rural,Caniles,A18039,0.2
2020,América del Sur,Zona rural,Cáñar,A18040,1.59
2020,América del Sur,Zona rural,Capileira,A18042,0.53
2020,América del Sur,Zona rural,Carataunas,A18043,1.99
2020,América del Sur,Zona rural,Cástaras,A18044,0.0
2020,América del Sur,Zona rural,Castilléjar,A18045,0.38
2020,América del Sur,Zona rural,Castril,A18046,0.35
2020,América del Sur,Zona de densidad intermedia,Cenes de la Vega,A18047,1.79
2020,América del Sur,Zona rural,Cijuela,A18048,1.05
2020,América del Sur,Zona rural,Cogollos de Guadix,A18049,0.62
2020,América del Sur,Zona de densidad intermedia,Cogollos de la Vega,A18050,0.45
2020,América del Sur,Zona rural,Colomera,A18051,0.0
2020,América del Sur,Zona rural,Cortes de Baza,A18053,0.0
2020,América del Sur,Zona rural,Cortes y Graena,A18054,0.31
2020,América del Sur,Zona rural,Cúllar,A18056,0.22
2020,América del Sur,Zona de densidad intermedia,Cúllar Vega,A18057,1.17
2020,América del Sur,Zona de densidad intermedia,Chauchina,A18059,1.01
2020,América del Sur,Zona rural,Chimeneas,A18061,0.0
2020,América del Sur,Ciudades,Churriana de la Vega,A18062,2.25
2020,América del Sur,Zona rural,Darro,A18063,0.12
2020,América del Sur,Zona rural,Dehesas de Guadix,A18064,0.71
2020,América del Sur,Zona rural,Dehesas Viejas,A18065,0.29
2020,América del Sur,Zona rural,Deifontes,A18066,0.23
2020,América del Sur,Zona rural,Diezma,A18067,0.39
2020,América del Sur,Zona rural,Dílar,A18068,0.81
2020,América del Sur,Zona rural,Dólar,A18069,2.87
2020,América del Sur,Zona rural,Dúdar,A18070,0.0
2020,América del Sur,Zona de densidad intermedia,Dúrcal,A18071,0.51
2020,América del Sur,Zona rural,Escúzar,A18072,0.13
2020,América del Sur,Zona rural,Ferreira,A18074,0.33
2020,América del Sur,Zona rural,Fonelas,A18076,0.1
2020,América del Sur,Zona rural,Fornes,A18077,3.6
2020,América del Sur,Zona rural,Freila,A18078,0.11
2020,América del Sur,Zona de densidad intermedia,Fuente Vaqueros,A18079,2.97
2020,América del Sur,Zona rural,Galera,A18082,0.28
2020,América del Sur,Zona rural,Gobernador,A18083,0.0
2020,América del Sur,Ciudades,Gójar,A18084,0.85
2020,América del Sur,Zona rural,Gor,A18085,0.0
2020,América del Sur,Zona rural,Gorafe,A18086,0.0
2020,América del Sur,Ciudades,Granada,A18087,1.62
2020,América del Sur,Zona rural,Guadahortuna,A18088,0.16
2020,América del Sur,Zona de densidad intermedia,Guadix,A18089,1.11
2020,América del Sur,Zona rural,Gualchos,A18093,1.29
2020,América del Sur,Zona rural,Güéjar Sierra,A18094,1.19
2020,América del Sur,Zona rural,Güevéjar,A18095,0.04
2020,América del Sur,Zona rural,Huélago,A18096,0.75
2020,América del Sur,Zona rural,Huéneja,A18097,0.34
2020,América del Sur,Zona de densidad intermedia,Huéscar,A18098,0.28
2020,América del Sur,Zona rural,Huétor de Santillán,A18099,0.37
2020,América del Sur,Zona de densidad intermedia,Huétor Tájar,A18100,3.34
2020,América del Sur,Ciudades,Huétor Vega,A18101,0.76
2020,América del Sur,Zona rural,Íllora,A18102,0.33
2020,América del Sur,Zona rural,Ítrabo,A18103,0.81
2020,América del Sur,Zona de densidad intermedia,Iznalloz,A18105,0.14
2020,América del Sur,Zona rural,Játar,A18106,13.0
2020,América del Sur,Zona rural,Jayena,A18107,0.0
2020,América del Sur,Zona rural,Jérez del Marquesado,A18108,1.26
2020,América del Sur,Zona rural,Jete,A18109,0.43
2020,América del Sur,Zona rural,Jun,A18111,0.31
2020,América del Sur,Zona rural,Juviles,A18112,0.0
2020,América del Sur,Zona rural,"Calahorra, La",A18114,0.75
2020,América del Sur,Zona rural,Láchar,A18115,1.39
2020,América del Sur,Zona rural,Lanjarón,A18116,0.54
2020,América del Sur,Zona rural,Lanteira,A18117,0.18
2020,América del Sur,Zona rural,Lecrín,A18119,0.09
2020,América del Sur,Zona rural,Lentegí,A18120,0.3
2020,América del Sur,Zona rural,Lobras,A18121,0.0
2020,América del Sur,Zona de densidad intermedia,Loja,A18122,0.52
2020,América del Sur,Zona rural,Lugros,A18123,0.0
2020,América del Sur,Zona rural,Lújar,A18124,0.0
2020,América del Sur,Zona rural,"Malahá, La",A18126,0.39
2020,América del Sur,Ciudades,Maracena,A18127,1.14
2020,América del Sur,Zona rural,Marchal,A18128,0.0
2020,América del Sur,Zona rural,Moclín,A18132,0.28
2020,América del Sur,Zona rural,Molvízar,A18133,0.11
2020,América del Sur,Ciudades,Monachil,A18134,1.76
2020,América del Sur,Zona rural,Montefrío,A18135,0.28
2020,América del Sur,Zona rural,Montejícar,A18136,0.14
2020,América del Sur,Zona rural,Montillana,A18137,0.09
2020,América del Sur,Zona rural,Moraleda de Zafayona,A18138,0.06
2020,América del Sur,Zona de densidad intermedia,Motril,A18140,1.46
2020,América del Sur,Zona rural,Murtas,A18141,0.22
2020,América del Sur,Zona rural,Nigüelas,A18143,0.42
2020,América del Sur,Zona de densidad intermedia,Nívar,A18144,0.58
2020,América del Sur,Ciudades,Ogíjares,A18145,1.18
2020,América del Sur,Zona rural,Orce,A18146,1.1
2020,América del Sur,Zona rural,Órgiva,A18147,0.52
2020,América del Sur,Zona rural,Otívar,A18148,1.29
2020,América del Sur,Zona de densidad intermedia,Villa de Otura,A18149,0.74
2020,América del Sur,Zona de densidad intermedia,Padul,A18150,0.66
2020,América del Sur,Zona rural,Pampaneira,A18151,0.0
2020,América del Sur,Zona rural,Pedro Martínez,A18152,0.09
2020,América del Sur,Zona de densidad intermedia,Peligros,A18153,0.65
2020,América del Sur,Zona rural,"Peza, La",A18154,0.09
2020,América del Sur,Zona rural,Pinos Genil,A18157,1.01
2020,América del Sur,Zona de densidad intermedia,Pinos Puente,A18158,0.46
2020,América del Sur,Zona rural,Píñar,A18159,0.0
2020,América del Sur,Zona rural,Polícar,A18161,0.0
2020,América del Sur,Zona rural,Polopos,A18162,0.41
2020,América del Sur,Zona rural,Pórtugos,A18163,0.0
2020,América del Sur,Zona rural,Puebla de Don Fadrique,A18164,1.16
2020,América del Sur,Ciudades,Pulianas,A18165,0.49
2020,América del Sur,Zona rural,Purullena,A18167,0.13
2020,América del Sur,Zona rural,Quéntar,A18168,2.01
2020,América del Sur,Zona rural,Rubite,A18170,1.05
2020,América del Sur,Zona rural,Salar,A18171,0.53
2020,América del Sur,Zona de densidad intermedia,Salobreña,A18173,0.5
2020,América del Sur,Zona rural,Santa Cruz del Comercio,A18174,0.56
2020,América del Sur,Zona de densidad intermedia,Santa Fe,A18175,1.24
2020,América del Sur,Zona rural,Soportújar,A18176,0.76
2020,América del Sur,Zona rural,Sorvilán,A18177,1.9
2020,América del Sur,Zona rural,Torre-Cardela,A18178,0.0
2020,América del Sur,Zona rural,Torvizcón,A18179,0.0
2020,América del Sur,Zona rural,Trevélez,A18180,0.41
2020,América del Sur,Zona rural,Turón,A18181,0.43
2020,América del Sur,Zona rural,Ugíjar,A18182,0.52
2020,América del Sur,Zona rural,Válor,A18183,0.59
2020,América del Sur,Zona rural,Vélez de Benaudalla,A18184,0.28
2020,América del Sur,Zona rural,Ventas de Huelma,A18185,2.13
2020,América del Sur,Zona rural,Villanueva de las Torres,A18187,0.0
2020,América del Sur,Zona rural,Villanueva Mesía,A18188,0.74
2020,América del Sur,Zona de densidad intermedia,Víznar,A18189,1.11
2020,América del Sur,Zona rural,Zafarraya,A18192,0.09
2020,América del Sur,Ciudades,"Zubia, La",A18193,1.08
2020,América del Sur,Zona rural,Zújar,A18194,0.43
2020,América del Sur,Zona rural,"Taha, La",A18901,1.94
2020,América del Sur,Zona rural,"Valle, El",A18902,0.11
2020,América del Sur,Zona rural,Nevada,A18903,0.56
2020,América del Sur,Zona rural,Alpujarra de la Sierra,A18904,0.21
2020,América del Sur,Ciudades,"Gabias, Las",A18905,1.36
2020,América del Sur,Zona rural,"Guájares, Los",A18906,0.19
2020,América del Sur,Zona rural,Valle del Zalabí,A18907,0.76
2020,América del Sur,Zona de densidad intermedia,Villamena,A18908,1.5
2020,América del Sur,Zona rural,Morelábor,A18909,0.17
2020,América del Sur,Zona rural,"Pinar, El",A18910,0.46
2020,América del Sur,Zona de densidad intermedia,Vegas del Genil,A18911,1.55
2020,América del Sur,Zona rural,Cuevas del Campo,A18912,1.2
2020,América del Sur,Zona rural,Zagra,A18913,0.0
2020,América del Sur,Zona rural,Valderrubio,A18914,0.63
2020,América del Sur,Zona rural,Domingo Pérez de Granada,A18915,0.0
2020,América del Sur,Zona rural,Torrenueva Costa,A18916,1.04
2020,América del Sur,Zona rural,Alájar,A21001,0.26
2020,América del Sur,Zona de densidad intermedia,Aljaraque,A21002,0.49
2020,América del Sur,Zona rural,"Almendro, El",A21003,0.24
2020,América del Sur,Zona rural,Almonaster la Real,A21004,0.06
2020,América del Sur,Zona de densidad intermedia,Almonte,A21005,0.44
2020,América del Sur,Zona rural,Alosno,A21006,0.13
2020,América del Sur,Zona de densidad intermedia,Aracena,A21007,0.41
2020,América del Sur,Zona rural,Aroche,A21008,0.03
2020,América del Sur,Zona rural,Arroyomolinos de León,A21009,0.0
2020,América del Sur,Zona de densidad intermedia,Ayamonte,A21010,0.91
2020,América del Sur,Zona rural,Beas,A21011,0.12
2020,América del Sur,Zona rural,Berrocal,A21012,0.33
2020,América del Sur,Zona de densidad intermedia,Bollullos Par del Condado,A21013,0.18
2020,América del Sur,Zona de densidad intermedia,Bonares,A21014,0.05
2020,América del Sur,Zona rural,Cabezas Rubias,A21015,0.28
2020,América del Sur,Zona rural,Cala,A21016,0.17
2020,América del Sur,Zona rural,Calañas,A21017,0.14
2020,América del Sur,Zona rural,"Campillo, El",A21018,0.1
2020,América del Sur,Zona rural,Campofrío,A21019,0.0
2020,América del Sur,Zona rural,Cañaveral de León,A21020,0.0
2020,América del Sur,Zona de densidad intermedia,Cartaya,A21021,0.52
2020,América del Sur,Zona rural,Castaño del Robledo,A21022,0.88
2020,América del Sur,Zona rural,"Cerro de Andévalo, El",A21023,0.04
2020,América del Sur,Zona rural,Corteconcepción,A21024,0.93
2020,América del Sur,Zona rural,Cortegana,A21025,0.15
2020,América del Sur,Zona rural,Cortelazor,A21026,0.0
2020,América del Sur,Zona rural,Cumbres de Enmedio,A21027,0.0
2020,América del Sur,Zona rural,Cumbres de San Bartolomé,A21028,0.0
2020,América del Sur,Zona rural,Cumbres Mayores,A21029,0.74
2020,América del Sur,Zona rural,Chucena,A21030,0.27
2020,América del Sur,Zona rural,Encinasola,A21031,0.0
2020,América del Sur,Zona de densidad intermedia,Escacena del Campo,A21032,0.22
2020,América del Sur,Zona rural,Fuenteheridos,A21033,0.0
2020,América del Sur,Zona rural,Galaroza,A21034,0.22
2020,América del Sur,Zona de densidad intermedia,Gibraleón,A21035,0.41
2020,América del Sur,Zona rural,"Granada de Río-Tinto, La",A21036,2.88
2020,América del Sur,Zona rural,"Granado, El",A21037,0.75
2020,América del Sur,Zona rural,Higuera de la Sierra,A21038,0.23
2020,América del Sur,Zona rural,Hinojales,A21039,0.0
2020,América del Sur,Zona rural,Hinojos,A21040,0.15
2020,América del Sur,Ciudades,Huelva,A21041,0.99
2020,América del Sur,Zona de densidad intermedia,Isla Cristina,A21042,0.3
2020,América del Sur,Zona rural,Jabugo,A21043,0.31
2020,América del Sur,Zona de densidad intermedia,Lepe,A21044,1.07
2020,América del Sur,Zona rural,Linares de la Sierra,A21045,0.38
2020,América del Sur,Zona rural,Lucena del Puerto,A21046,0.0
2020,América del Sur,Zona rural,Manzanilla,A21047,0.09
2020,América del Sur,Zona rural,"Marines, Los",A21048,0.75
2020,América del Sur,Zona rural,Minas de Riotinto,A21049,0.13
2020,América del Sur,Zona de densidad intermedia,Moguer,A21050,0.17
2020,América del Sur,Zona rural,"Nava, La",A21051,1.16
2020,América del Sur,Zona rural,Nerva,A21052,0.21
2020,América del Sur,Zona rural,Niebla,A21053,0.17
2020,América del Sur,Zona de densidad intermedia,"Palma del Condado, La",A21054,0.07
2020,América del Sur,Zona de densidad intermedia,Palos de la Frontera,A21055,0.51
2020,América del Sur,Zona de densidad intermedia,Paterna del Campo,A21056,0.26
2020,América del Sur,Zona rural,Paymogo,A21057,0.26
2020,América del Sur,Zona rural,Puebla de Guzmán,A21058,0.06
2020,América del Sur,Zona rural,Puerto Moral,A21059,1.8
2020,América del Sur,Zona de densidad intermedia,Punta Umbría,A21060,0.52
2020,América del Sur,Zona de densidad intermedia,Rociana del Condado,A21061,0.11
2020,América del Sur,Zona rural,Rosal de la Frontera,A21062,0.06
2020,América del Sur,Zona rural,San Bartolomé de la Torre,A21063,0.24
2020,América del Sur,Zona de densidad intermedia,San Juan del Puerto,A21064,0.43
2020,América del Sur,Zona rural,Sanlúcar de Guadiana,A21065,0.5
2020,América del Sur,Zona rural,San Silvestre de Guzmán,A21066,0.16
2020,América del Sur,Zona rural,Santa Ana la Real,A21067,0.42
2020,América del Sur,Zona rural,Santa Bárbara de Casa,A21068,0.29
2020,América del Sur,Zona rural,Santa Olalla del Cala,A21069,0.15
2020,América del Sur,Zona de densidad intermedia,Trigueros,A21070,0.29
2020,América del Sur,Zona rural,Valdelarco,A21071,0.87
2020,América del Sur,Zona de densidad intermedia,Valverde del Camino,A21072,0.33
2020,América del Sur,Zona rural,Villablanca,A21073,0.28
2020,América del Sur,Zona rural,Villalba del Alcor,A21074,0.09
2020,América del Sur,Zona rural,Villanueva de las Cruces,A21075,1.55
2020,América del Sur,Zona rural,Villanueva de los Castillejos,A21076,0.57
2020,América del Sur,Zona rural,Villarrasa,A21077,0.77
2020,América del Sur,Zona rural,Zalamea la Real,A21078,0.29
2020,América del Sur,Zona rural,Zufre,A21079,0.0
2020,América del Sur,Zona rural,"Zarza-Perrunal, La",A21902,0.16
2020,América del Sur,Zona rural,Albanchez de Mágina,A23001,0.2
2020,América del Sur,Zona de densidad intermedia,Alcalá la Real,A23002,0.64
2020,América del Sur,Zona de densidad intermedia,Alcaudete,A23003,0.33
2020,América del Sur,Zona rural,Aldeaquemada,A23004,1.26
2020,América del Sur,Zona de densidad intermedia,Andújar,A23005,0.32
2020,América del Sur,Zona de densidad intermedia,Arjona,A23006,0.22
2020,América del Sur,Zona rural,Arjonilla,A23007,0.11
2020,América del Sur,Zona rural,Arquillos,A23008,0.0
2020,América del Sur,Zona de densidad intermedia,Baeza,A23009,0.22
2020,América del Sur,Zona de densidad intermedia,Bailén,A23010,0.16
2020,América del Sur,Zona rural,Baños de la Encina,A23011,0.04
2020,América del Sur,Zona rural,Beas de Segura,A23012,0.16
2020,América del Sur,Zona rural,Begíjar,A23014,0.33
2020,América del Sur,Zona rural,Bélmez de la Moraleda,A23015,0.19
2020,América del Sur,Zona rural,Benatae,A23016,1.8
2020,América del Sur,Zona rural,Cabra del Santo Cristo,A23017,0.17
2020,América del Sur,Zona rural,Cambil,A23018,0.22
2020,América del Sur,Zona rural,Campillo de Arenas,A23019,0.57
2020,América del Sur,Zona de densidad intermedia,Canena,A23020,0.44
2020,América del Sur,Zona rural,Carboneros,A23021,0.0
2020,América del Sur,Zona de densidad intermedia,"Carolina, La",A23024,0.22
2020,América del Sur,Zona rural,Castellar,A23025,0.21
2020,América del Sur,Zona rural,Castillo de Locubín,A23026,0.96
2020,América del Sur,Zona rural,Cazalilla,A23027,0.12
2020,América del Sur,Zona de densidad intermedia,Cazorla,A23028,0.42
2020,América del Sur,Zona rural,Chiclana de Segura,A23029,0.31
2020,América del Sur,Zona rural,Chilluévar,A23030,0.0
2020,América del Sur,Zona rural,Escañuela,A23031,0.64
2020,América del Sur,Zona rural,Espeluy,A23032,0.0
2020,América del Sur,Zona rural,Frailes,A23033,1.2
2020,América del Sur,Zona rural,Fuensanta de Martos,A23034,0.95
2020,América del Sur,Zona rural,Fuerte del Rey,A23035,0.89
2020,América del Sur,Zona rural,Génave,A23037,0.34
2020,América del Sur,Zona rural,"Guardia de Jaén, La",A23038,0.14
2020,América del Sur,Zona rural,Guarromán,A23039,0.26
2020,América del Sur,Zona rural,Lahiguera,A23040,0.24
2020,América del Sur,Zona rural,Higuera de Calatrava,A23041,0.33
2020,América del Sur,Zona rural,Hinojares,A23042,0.0
2020,América del Sur,Zona rural,Hornos,A23043,0.34
2020,América del Sur,Zona de densidad intermedia,Huelma,A23044,0.09
2020,América del Sur,Zona rural,Huesa,A23045,0.12
2020,América del Sur,Zona rural,Ibros,A23046,0.18
2020,América del Sur,Zona rural,"Iruela, La",A23047,0.21
2020,América del Sur,Zona rural,Iznatoraf,A23048,0.0
2020,América del Sur,Zona rural,Jabalquinto,A23049,0.1
2020,América del Sur,Ciudades,Jaén,A23050,0.7
2020,América del Sur,Zona de densidad intermedia,Jamilena,A23051,0.34
2020,América del Sur,Zona rural,Jimena,A23052,0.63
2020,América del Sur,Zona de densidad intermedia,Jódar,A23053,0.12
2020,América del Sur,Zona rural,Larva,A23054,0.0
2020,América del Sur,Ciudades,Linares,A23055,0.5
2020,América del Sur,Zona rural,Lopera,A23056,0.47
2020,América del Sur,Zona rural,Lupión,A23057,0.0
2020,América del Sur,Zona de densidad intermedia,Mancha Real,A23058,0.48
2020,América del Sur,Zona de densidad intermedia,Marmolejo,A23059,0.09
2020,América del Sur,Zona de densidad intermedia,Martos,A23060,0.51
2020,América del Sur,Zona de densidad intermedia,Mengíbar,A23061,0.31
2020,América del Sur,Zona rural,Montizón,A23062,0.12
2020,América del Sur,Zona rural,Navas de San Juan,A23063,0.15
2020,América del Sur,Zona rural,Noalejo,A23064,0.31
2020,América del Sur,Zona rural,Orcera,A23065,0.28
2020,América del Sur,Zona de densidad intermedia,Peal de Becerro,A23066,0.27
2020,América del Sur,Zona rural,Pegalajar,A23067,0.1
2020,América del Sur,Zona de densidad intermedia,Porcuna,A23069,0.23
2020,América del Sur,Zona rural,Pozo Alcón,A23070,0.97
2020,América del Sur,Zona rural,Puente de Génave,A23071,1.34
2020,América del Sur,Zona rural,"Puerta de Segura, La",A23072,0.22
2020,América del Sur,Zona rural,Quesada,A23073,0.19
2020,América del Sur,Zona de densidad intermedia,Rus,A23074,0.08
2020,América del Sur,Zona rural,Sabiote,A23075,0.08
2020,América del Sur,Zona rural,Santa Elena,A23076,0.11
2020,América del Sur,Zona rural,Santiago de Calatrava,A23077,1.04
2020,América del Sur,Zona rural,Santisteban del Puerto,A23079,0.22
2020,América del Sur,Zona rural,Santo Tomé,A23080,0.33
2020,América del Sur,Zona rural,Segura de la Sierra,A23081,0.28
2020,América del Sur,Zona rural,Siles,A23082,0.32
2020,América del Sur,Zona rural,Sorihuela del Guadalimar,A23084,0.18
2020,América del Sur,Zona rural,Torreblascopedro,A23085,0.12
2020,América del Sur,Zona de densidad intermedia,Torredelcampo,A23086,0.26
2020,América del Sur,Zona de densidad intermedia,Torredonjimeno,A23087,0.29
2020,América del Sur,Zona de densidad intermedia,Torreperogil,A23088,0.12
2020,América del Sur,Zona rural,Torres,A23090,0.15
2020,América del Sur,Zona rural,Torres de Albánchez,A23091,0.13
2020,América del Sur,Zona de densidad intermedia,Úbeda,A23092,0.47
2020,América del Sur,Zona rural,Valdepeñas de Jaén,A23093,0.08
2020,América del Sur,Zona rural,Vilches,A23094,0.39
2020,América del Sur,Zona de densidad intermedia,Villacarrillo,A23095,0.25
2020,América del Sur,Zona rural,Villanueva de la Reina,A23096,0.2
2020,América del Sur,Zona de densidad intermedia,Villanueva del Arzobispo,A23097,0.2
2020,América del Sur,Zona rural,Villardompardo,A23098,0.21
2020,América del Sur,Zona de densidad intermedia,"Villares, Los",A23099,0.4
2020,América del Sur,Zona rural,Villarrodrigo,A23101,0.77
2020,América del Sur,Zona rural,Cárcheles,A23901,0.15
2020,América del Sur,Zona rural,Bedmar y Garcíez,A23902,0.27
2020,América del Sur,Zona rural,Villatorres,A23903,0.21
2020,América del Sur,Zona rural,Santiago-Pontones,A23904,0.52
2020,América del Sur,Zona rural,Arroyo del Ojanco,A23905,1.09
2020,América del Sur,Zona de densidad intermedia,Alameda,A29001,0.41
2020,América del Sur,Zona rural,Alcaucín,A29002,0.22
2020,América del Sur,Zona rural,Alfarnate,A29003,0.38
2020,América del Sur,Zona rural,Alfarnatejo,A29004,0.82
2020,América del Sur,Zona de densidad intermedia,Algarrobo,A29005,1.78
2020,América del Sur,Zona rural,Algatocín,A29006,0.74
2020,América del Sur,Zona de densidad intermedia,Alhaurín de la Torre,A29007,1.2
2020,América del Sur,Zona de densidad intermedia,Alhaurín el Grande,A29008,1.45
2020,América del Sur,Zona rural,Almáchar,A29009,0.94
2020,América del Sur,Zona rural,Almargen,A29010,0.26
2020,América del Sur,Zona rural,Almogía,A29011,0.55
2020,América del Sur,Zona de densidad intermedia,Álora,A29012,0.65
2020,América del Sur,Zona rural,Alozaina,A29013,0.97
2020,América del Sur,Zona rural,Alpandeire,A29014,0.38
2020,América del Sur,Zona de densidad intermedia,Antequera,A29015,1.68
2020,América del Sur,Zona rural,Árchez,A29016,0.52
2020,América del Sur,Zona de densidad intermedia,Archidona,A29017,1.1
2020,América del Sur,Zona rural,Ardales,A29018,1.76
2020,América del Sur,Zona rural,Arenas,A29019,0.51
2020,América del Sur,Zona rural,Arriate,A29020,0.2
2020,América del Sur,Zona rural,Atajate,A29021,0.59
2020,América del Sur,Zona rural,Benadalid,A29022,0.0
2020,América del Sur,Zona rural,Benahavís,A29023,2.99
2020,América del Sur,Zona rural,Benalauría,A29024,0.68
2020,América del Sur,Ciudades,Benalmádena,A29025,3.31
2020,América del Sur,Zona rural,Benamargosa,A29026,0.39
2020,América del Sur,Zona rural,Benamocarra,A29027,0.79
2020,América del Sur,Zona rural,Benaoján,A29028,0.21
2020,América del Sur,Zona rural,Benarrabá,A29029,0.22
2020,América del Sur,Zona rural,"Borge, El",A29030,0.87
2020,América del Sur,Zona rural,"Burgo, El",A29031,0.11
2020,América del Sur,Zona de densidad intermedia,Campillos,A29032,0.8
2020,América del Sur,Zona rural,Canillas de Aceituno,A29033,1.01
2020,América del Sur,Zona rural,Canillas de Albaida,A29034,0.0
2020,América del Sur,Zona rural,Cañete la Real,A29035,0.12
2020,América del Sur,Zona rural,Carratraca,A29036,1.35
2020,América del Sur,Zona rural,Cartajima,A29037,0.0
2020,América del Sur,Zona de densidad intermedia,Cártama,A29038,1.02
2020,América del Sur,Zona rural,Casabermeja,A29039,1.96
2020,América del Sur,Zona rural,Casarabonela,A29040,0.91
2020,América del Sur,Zona rural,Casares,A29041,1.77
2020,América del Sur,Zona de densidad intermedia,Coín,A29042,1.57
2020,América del Sur,Zona rural,Colmenar,A29043,1.14
2020,América del Sur,Zona rural,Comares,A29044,1.05
2020,América del Sur,Zona rural,Cómpeta,A29045,0.63
2020,América del Sur,Zona rural,Cortes de la Frontera,A29046,0.55
2020,América del Sur,Zona rural,Cuevas Bajas,A29047,0.07
2020,América del Sur,Zona rural,Cuevas del Becerro,A29048,0.56
2020,América del Sur,Zona rural,Cuevas de San Marcos,A29049,0.42
2020,América del Sur,Zona rural,Cútar,A29050,0.16
2020,América del Sur,Zona de densidad intermedia,Estepona,A29051,2.77
2020,América del Sur,Zona rural,Faraján,A29052,0.0
2020,América del Sur,Zona rural,Frigiliana,A29053,1.31
2020,América del Sur,Ciudades,Fuengirola,A29054,3.81
2020,América del Sur,Zona rural,Fuente de Piedra,A29055,1.31
2020,América del Sur,Zona rural,Gaucín,A29056,0.25
2020,América del Sur,Zona rural,Genalguacil,A29057,1.27
2020,América del Sur,Zona rural,Guaro,A29058,1.62
2020,América del Sur,Zona rural,Humilladero,A29059,0.52
2020,América del Sur,Zona rural,Igualeja,A29060,0.0
2020,América del Sur,Zona rural,Istán,A29061,2.48
2020,América del Sur,Zona rural,Iznate,A29062,0.66
2020,América del Sur,Zona rural,Jimera de Líbar,A29063,0.26
2020,América del Sur,Zona rural,Jubrique,A29064,1.15
2020,América del Sur,Zona rural,Júzcar,A29065,0.0
2020,América del Sur,Zona rural,Macharaviaya,A29066,2.34
2020,América del Sur,Ciudades,Málaga,A29067,2.04
2020,América del Sur,Zona de densidad intermedia,Manilva,A29068,3.56
2020,América del Sur,Zona de densidad intermedia,Marbella,A29069,4.42
2020,América del Sur,Ciudades,Mijas,A29070,3.07
2020,América del Sur,Zona rural,Moclinejo,A29071,0.64
2020,América del Sur,Zona rural,Mollina,A29072,1.35
2020,América del Sur,Zona rural,Monda,A29073,2.0
2020,América del Sur,Zona rural,Montejaque,A29074,0.32
2020,América del Sur,Zona de densidad intermedia,Nerja,A29075,2.07
2020,América del Sur,Zona rural,Ojén,A29076,4.27
2020,América del Sur,Zona rural,Parauta,A29077,0.0
2020,América del Sur,Zona rural,Periana,A29079,0.23
2020,América del Sur,Zona de densidad intermedia,Pizarra,A29080,0.87
2020,América del Sur,Zona rural,Pujerra,A29081,0.32
2020,América del Sur,Zona de densidad intermedia,Rincón de la Victoria,A29082,1.47
2020,América del Sur,Zona rural,Riogordo,A29083,0.77
2020,América del Sur,Zona de densidad intermedia,Ronda,A29084,0.54
2020,América del Sur,Zona rural,Salares,A29085,0.0
2020,América del Sur,Zona rural,Sayalonga,A29086,0.7
2020,América del Sur,Zona rural,Sedella,A29087,0.0
2020,América del Sur,Zona rural,Sierra de Yeguas,A29088,0.15
2020,América del Sur,Zona rural,Teba,A29089,0.13
2020,América del Sur,Zona rural,Tolox,A29090,0.47
2020,América del Sur,Zona de densidad intermedia,Torrox,A29091,2.29
2020,América del Sur,Zona rural,Totalán,A29092,1.22
2020,América del Sur,Zona rural,Valle de Abdalajís,A29093,0.36
2020,América del Sur,Zona de densidad intermedia,Vélez-Málaga,A29094,1.6
2020,América del Sur,Zona rural,Villanueva de Algaidas,A29095,0.77
2020,América del Sur,Zona rural,Villanueva del Rosario,A29096,0.27
2020,América del Sur,Zona rural,Villanueva del Trabuco,A29097,0.55
2020,América del Sur,Zona rural,Villanueva de Tapia,A29098,0.68
2020,América del Sur,Zona rural,Viñuela,A29099,0.29
2020,América del Sur,Zona rural,Yunquera,A29100,0.38
2020,América del Sur,Ciudades,Torremolinos,A29901,2.86
2020,América del Sur,Zona rural,Villanueva de la Concepción,A29902,0.09
2020,América del Sur,Zona rural,Montecorto,A29903,0.0
2020,América del Sur,Zona rural,Serrato,A29904,0.41
2020,América del Sur,Zona rural,Aguadulce,A41001,0.59
2020,América del Sur,Zona rural,Alanís,A41002,0.06
2020,América del Sur,Zona de densidad intermedia,Albaida del Aljarafe,A41003,0.28
2020,América del Sur,Ciudades,Alcalá de Guadaíra,A41004,0.54
